"","cieloDespejado","multinube","nube"
"1",1.24907592180534e-06,0.331501603126526,0.669086277484894
"2",1.24834707548871e-06,0.331621050834656,0.668957054615021
"3",1.24883297303313e-06,0.331596106290817,0.668991267681122
"4",1.24882342333876e-06,0.33159738779068,0.668989956378937
"5",3.06673859995499e-06,0.000831018085591495,0.998575687408447
"6",1.24837083603779e-06,0.331590622663498,0.668985962867737
"7",3.53034010913689e-08,0.0169314220547676,0.983828783035278
"8",5.20289631822379e-07,0.0132026728242636,0.980460286140442
"9",7.42303882361739e-07,0.000191359213204123,0.999670028686523
"10",1.15020679913869e-06,0.000289093877654523,0.999498903751373
"11",2.62709891103441e-05,0.00556540209800005,0.990024745464325
"12",3.29971953760833e-06,0.014395440928638,0.978875756263733
"13",1.50085079440032e-05,0.00324087496846914,0.994214415550232
"14",7.42907332096365e-07,0.000191221333807334,0.999669969081879
"15",1.24899486309005e-06,0.331547915935516,0.669040560722351
"16",7.77798732087831e-07,0.000183365176781081,0.999665558338165
"17",1.24884479646425e-06,0.331592291593552,0.668995022773743
"18",2.63175807049265e-05,0.00548782711848617,0.990151941776276
"19",5.84772010370216e-07,0.000272343051619828,0.999551713466644
"20",1.89261822924891e-06,0.00046204257523641,0.999194264411926
"21",3.52458080499218e-08,0.0169058050960302,0.983853578567505
"22",1.24883297303313e-06,0.331593781709671,0.668993592262268
"23",9.05876760270985e-08,0.999297976493835,0.00078608124749735
"24",1.2869497822976e-06,0.438699245452881,0.518363773822784
"25",5.17281534939684e-07,0.000344845786457881,0.999445736408234
"26",2.63175043073716e-05,0.00548784853890538,0.990151941776276
"27",1.24880909879721e-06,0.331604152917862,0.668983221054077
"28",1.2488425227275e-06,0.331588923931122,0.668998241424561
"29",7.78318167249381e-07,0.000199307760340162,0.999655425548553
"30",2.61224940913962e-05,0.00554647576063871,0.990062117576599
"31",2.60233846347546e-05,0.00543110631406307,0.99025559425354
"32",1.1039953733416e-06,0.000278107851045206,0.999518156051636
"33",2.35768457059748e-05,0.00495055038481951,0.991124510765076
"34",7.41920302971266e-07,0.000191545055713505,0.999669790267944
"35",2.61109380517155e-05,0.00555007485672832,0.99005651473999
"36",1.24884718388785e-06,0.331584692001343,0.669002413749695
"37",2.63172278209822e-05,0.00548766879364848,0.990152180194855
"38",2.86159884126391e-05,0.00593890389427543,0.989348351955414
"39",2.53572052315576e-05,0.0057964725419879,0.98965722322464
"40",1.54718436533585e-05,0.119297228753567,0.821926057338715
"41",3.52759386146317e-08,0.0169192031025887,0.983840644359589
"42",1.24874236462347e-06,0.331578135490417,0.66900622844696
"43",7.91489327411909e-08,0.999398648738861,0.000667510088533163
"44",8.03055229425809e-07,0.000204785566893406,0.999645411968231
"45",1.24883297303313e-06,0.331596106290817,0.668991267681122
"46",2.63133897533407e-05,0.00548775168135762,0.990153074264526
"47",1.24883774788032e-06,0.331593781709671,0.668993592262268
"48",8.26935036002396e-07,0.000234567298321053,0.999597728252411
"49",3.53149864906754e-08,0.0169212035834789,0.983837425708771
"50",8.63713012222433e-08,0.999335885047913,0.000741281954105943
"51",2.32614843298506e-06,0.000561072723940015,0.999019086360931
"52",7.36083507035801e-07,0.000193750398466364,0.999666452407837
"53",7.41920302971266e-07,0.000191545419511385,0.999669790267944
