"";"pred";"obs"
"1";0,393118143081665;0,373608768623635
"2";0,394379019737244;0,354845959398106
"3";0,39406231045723;0,342474876392262
"4";0,389682769775391;0,21422798256502
"5";0,392965495586395;0,40288699840413
"6";0,392141073942184;0,179588950148659
"7";0,394743353128433;0,560824491445396
"8";0,394425094127655;0,379588125409792
"9";0,3889981508255;0,148248873200523
"10";0,391450375318527;0,301444117756215
"11";0,392551898956299;0,309897691143542
"12";0,391561657190323;0,295877130403586
"13";0,393132150173187;0,430515750450514
"14";0,391737073659897;0,159176663189018
"15";0,393121391534805;0,195877542773019
"16";0,392112791538239;0,278351429478641
"17";0,392633557319641;0,304124519074148
"18";0,392026633024216;0,390103545964759
"19";0,39412060379982;0,544535898821036
"20";0,393043994903564;0,493195904346786
"21";0,390812665224075;0,239794887443763
"22";0,393695294857025;0,348866602611948
"23";0,391777724027634;0,198764128807716
"24";0,389847069978714;0,226805250287628
"25";0,390009433031082;0,469278477202156
"26";0,389228999614716;0,0793831778013287
"27";0,395081907510757;0,468041368901572
"28";0,389373451471329;0,388454068230646
"29";0,388457000255585;0,201032160692121
"30";0,391035377979279;0,514020560739956
"31";0,391710728406906;0,242062919328168
"32";0,392245680093765;0,264949422888978
"33";0,391244500875473;0,356289252415454
"34";0,392116457223892;0,160619956206366
"35";0,393064677715302;0,509278312254382
"36";0,39167794585228;0,201032160692121
"37";0,393813520669937;0,400412781802962
"38";0,394905716180801;0,624123199491961
"39";0,395702540874481;0,463711489849526
"40";0,389375358819962;0,0628884004602043
"41";0,391163170337677;0,2447433206461
"42";0,395349204540253;0,504329879052045
"43";0,394438564777374;0,443505387606649
"44";0,387996107339859;0,147630319050231
"45";0,395117878913879;0,786390571585272
"46";0,388615012168884;0,0824759485527895
"47";0,396129041910172;0,459793980231009
"48";0,393029749393463;0,409072539907052
"49";0,391412109136581;0,216496014449425
"50";0,393527776002884;0,19897031352448
"51";0,394216179847717;0,28742355701626
"52";0,395838797092438;0,354021220531049
"53";0,392254203557968;0,374021138057163
