"","MSETrain","MSETest"
"1",0.547428684163714,0.468202473731014
"2",0.453519147568033,0.444934013835545
"3",0.442250957276298,0.440206389187435
"4",0.43938136898452,0.438605537627662
"5",0.438262967815186,0.437872050194767
"6",0.437707269945109,0.437472125005456
"7",0.43739001192568,0.437231010564879
"8",0.437193406115677,0.437076206313831
"9",0.43706475580492,0.436972250485553
"10",0.436977258845333,0.436900304016454
"11",0.436915883344345,0.436849370349053
"12",0.436872149045583,0.436812629912819
"13",0.436840128278201,0.436785479497643
"14",0.436816389232763,0.436765191275314
"15",0.436798662944354,0.436750401331726
"16",0.436785361137532,0.436738680194876
"17",0.436774923898917,0.436729729508554
"18",0.436766925797587,0.436723037804971
"19",0.436760998126743,0.436717624770862
"20",0.436756119852172,0.436713192050017
"21",0.436752035715323,0.436710080620963
"22",0.43674905769887,0.436707438037382
"23",0.436746618561585,0.43670522167696
"24",0.436744661579345,0.436703474162011
"25",0.436742761321227,0.436702195492537
"26",0.436741598476708,0.436701087312325
"27",0.436740350546004,0.436700192243693
"28",0.436739783304775,0.436699595531272
"29",0.436738705546439,0.436698956196535
"30",0.436737797960473,0.43669818899485
"31",0.436737372529551,0.436697762771692
"32",0.436737230719244,0.436697592282428
"33",0.436736691840076,0.436697379170849
"34",0.436735812616171,0.436696782458428
"35",0.436735755892048,0.436696782458428
"36",0.436735387185249,0.436696611969165
"37",0.436735160288758,0.436696484102217
"38",0.436734848306082,0.436696228368322
"39",0.43673462140959,0.436696057879059
"40",0.436734252702791,0.436696015256743
"41",0.436734507961344,0.436695887389796
"42",0.436733883995992,0.436695802145164
"43",0.436733827271869,0.436695716900532
"44",0.436733486927132,0.436695716900532
"45",0.436733543651255,0.43669533329969
"46",0.436733118220333,0.436695461166638
"47",0.436733033134148,0.43669533329969
"48",0.436733033134148,0.436695290677374
"49",0.436732607703227,0.436695205432743
"50",0.436732550979104,0.436695205432743
"51",0.436732437530858,0.436695205432743
"52",0.436732153910243,0.436695205432743
"53",0.436732068824059,0.436694949698848
"54",0.43673189865169,0.436694864454216
"55",0.436731643393137,0.436694907076532
"56",0.436731388134584,0.436695034943479
"57",0.436731359772523,0.436694693964953
"58",0.436731331410461,0.436694779209584
"59",0.436731161238092,0.436694736587269
"60",0.436731217962215,0.436694651342637
"61",0.436730934341601,0.436694480853374
"62",0.436730593996863,0.436694693964953
"63",0.436730423824495,0.436694651342637
"64",0.436730310376249,0.436694352986426
"65",0.436730026755634,0.436694267741795
"66",0.436729799859143,0.436694225119479
"67",0.436729884945327,0.436694267741795
"68",0.436729658048835,0.436694182497163
"69",0.436729658048835,0.436694182497163
"70",0.436729260979975,0.436694097252531
"71",0.436729346066159,0.436694182497163
"72",0.436729090807606,0.436694054630216
"73",0.436728722100807,0.4366940120079
"74",0.436728835549053,0.436694054630216
"75",0.436728835549053,0.436693969385584
"76",0.436728722100807,0.436693926763268
"77",0.436728637014623,0.436693926763268
"78",0.436728523566377,0.436693841518637
"79",0.436728268307824,0.436693756274005
"80",0.436728069773394,0.436693798896321
"81",0.436727871238964,0.436693756274005
"82",0.436727644342472,0.436693713651689
"83",0.43672741744598,0.436693713651689
"84",0.436727360721858,0.436693671029373
"85",0.436727048739182,0.436693543162426
"86",0.436726935290936,0.43669350054011
"87",0.436726963652997,0.43669350054011
"88",0.43672682184269,0.436693415295478
"89",0.436726594946198,0.436693330050847
"90",0.436726651670321,0.436693287428531
"91",0.436726368049707,0.436693244806215
"92",0.436726197877338,0.436693202183899
"93",0.436725942618785,0.436693159561583
"94",0.43672565899817,0.436693074316952
"95",0.436725630636109,0.436693031694636
"96",0.436725517187863,0.436693031694636
"97",0.436725347015494,0.436692903827689
"98",0.436725318653433,0.436692903827689
"99",0.436725091756941,0.436692861205373
"100",0.436724978308695,0.436692818583057
"101",0.436724808136327,0.436692733338425
"102",0.436724552877774,0.436692690716109
"103",0.43672429761922,0.436692648093794
"104",0.436724240895098,0.436692648093794
"105",0.436724042360667,0.436692520226846
"106",0.436723957274483,0.436692520226846
"107",0.436723787102114,0.436692434982215
"108",0.436723843826237,0.436692392359899
"109",0.436723588567684,0.436692349737583
"110",0.436723219860885,0.436692221870635
"111",0.436723134774701,0.43669217924832
"112",0.436722794429963,0.43669217924832
"113",0.436722652619656,0.436692094003688
"114",0.436722652619656,0.436692136626004
"115",0.436722482447287,0.436692094003688
"116",0.436722425723164,0.436692094003688
"117",0.436722113740489,0.436691966136741
"118",0.43672194356812,0.436691923514425
"119",0.436722000292243,0.436691795647477
"120",0.43672194356812,0.436691753025161
"121",0.436721858481935,0.436691753025161
"122",0.436721631585444,0.436691710402846
"123",0.436721347964829,0.436691710402846
"124",0.436721291240706,0.436691625158214
"125",0.436721092706276,0.436691582535898
"126",0.436720865809784,0.436691497291267
"127",0.436720553827109,0.436691539913582
"128",0.436720468740924,0.436691412046635
"129",0.43672038365474,0.436691326802003
"130",0.436720326930617,0.436691326802003
"131",0.436720270206494,0.436691198935056
"132",0.436720043310002,0.436691198935056
"133",0.436720014947941,0.436691113690424
"134",0.436719929861757,0.43669115631274
"135",0.436719788051449,0.43669115631274
"136",0.436719532792896,0.436691113690424
"137",0.436719305896405,0.436691071068108
"138",0.436719050637851,0.436690985823477
"139",0.436718908827544,0.436691028445793
"140",0.436718965551667,0.436690985823477
"141",0.436718795379298,0.436690943201161
"142",0.436718568482807,0.436690857956529
"143",0.436718653568991,0.436690772711898
"144",0.436718369948376,0.436690687467266
"145",0.436718057965701,0.436690687467266
"146",0.436717887793332,0.43669064484495
"147",0.436717774345086,0.43669064484495
"148",0.43671766089684,0.436690516978003
"149",0.436717575810656,0.436690474355687
"150",0.436717490724471,0.436690431733371
"151",0.436717405638287,0.43669034648874
"152",0.43671706529355,0.43669034648874
"153",0.436716980207365,0.43669034648874
"154",0.436716611500566,0.436690303866424
"155",0.436716554776443,0.436690261244108
"156",0.436716412966136,0.436690175999476
"157",0.43671610098346,0.43669013337716
"158",0.436716015897276,0.436690048132529
"159",0.436715874086968,0.436689962887897
"160",0.436715760638723,0.436689920265581
"161",0.436715448656047,0.436689792398634
"162",0.436715221759555,0.436689707154002
"163",0.436715108311309,0.436689749776318
"164",0.436715023225125,0.436689707154002
"165",0.436714909776879,0.436689664531686
"166",0.43671473960451,0.436689579287055
"167",0.436714767966572,0.436689494042423
"168",0.436714767966572,0.436689451420107
"169",0.436714597794203,0.436689451420107
"170",0.436714484345957,0.436689366175476
"171",0.436714370897711,0.43668932355316
"172",0.436714314173589,0.43668932355316
"173",0.436714087277097,0.436689280930844
"174",0.436713746932359,0.436689195686212
"175",0.436713718570298,0.436689195686212
"176",0.436713548397929,0.436689153063897
"177",0.436713406587622,0.436689025196949
"178",0.43671317969113,0.436689025196949
"179",0.43671317969113,0.436689025196949
"180",0.436712867708454,0.436688982574633
"181",0.436712640811963,0.436688939952318
"182",0.436712300467225,0.436688854707686
"183",0.436712300467225,0.436688769463054
"184",0.436712187018979,0.436688726840738
"185",0.436711988484549,0.436688684218423
"186",0.436711875036303,0.436688641596107
"187",0.436711789950119,0.436688598973791
"188",0.43671161977775,0.436688598973791
"189",0.436711506329505,0.436688556351475
"190",0.436711165984767,0.436688471106844
"191",0.436711279433013,0.436688513729159
"192",0.436711165984767,0.436688385862212
"193",0.436710967450337,0.436688343239896
"194",0.436710995812398,0.436688343239896
"195",0.436710882364153,0.436688257995265
"196",0.436710655467661,0.436688257995265
"197",0.436710201674678,0.436688215372949
"198",0.436710173312616,0.436688172750633
"199",0.436709946416125,0.436688130128317
"200",0.43670986132994,0.436688044883685
"201",0.436709435899018,0.43668800226137
"202",0.436709350812834,0.436687959639054
"203",0.436709237364588,0.436687959639054
"204",0.436709067192219,0.436687789149791
"205",0.436709067192219,0.436687831772106
"206",0.436708840295728,0.436687746527475
"207",0.436708641761298,0.436687661282843
"208",0.436708698485421,0.436687576038211
"209",0.436708528313052,0.436687576038211
"210",0.436708414864806,0.436687576038211
"211",0.436708159606253,0.436687533415896
"212",0.43670810288213,0.43668749079358
"213",0.436707961071823,0.436687405548948
"214",0.436707847623577,0.436687320304317
"215",0.436707592365024,0.436687277682001
"216",0.436707337106471,0.436687149815053
"217",0.436707223658225,0.436687107192737
"218",0.436707223658225,0.436687064570422
"219",0.436707223658225,0.436686894081158
"220",0.436706854951426,0.436686894081158
"221",0.436706684779057,0.436686894081158
"222",0.436706628054934,0.436686808836527
"223",0.436706514606689,0.436686766214211
"224",0.436706316072258,0.436686766214211
"225",0.436705975727521,0.436686680969579
"226",0.436705919003398,0.436686595724948
"227",0.436705748831029,0.436686553102632
