"";"MSETrain";"MSEValid"
"1";0,0565629128848805;0,0592258453369141
"2";0,0565336997836244;0,0592254414277918
"3";0,0565332749310662;0,059225118300494
"4";0,0565328799977022;0,0592247009277344
"5";0,0565325389188879;0,05922435984892
"6";0,0565321080824908;0,0592239155488856
"7";0,0565317550359988;0,0592234936882468
"8";0,0565315635531556;0,0592232244154986
"9";0,0565311327167586;0,0592228025548598
"10";0,05653076171875;0,0592224390366498
"11";0,0565303847369026;0,0592220979578355
"12";0,0565300556257659;0,0592216895608341
"13";0,056529696595435;0,0592212766759536
"14";0,0565293555166207;0,0592210029153263
"15";0,0565290922277114;0,0592206393971163
"16";0,0565286853266697;0,0592202713910271
"17";0,0565283502316942;0,0592198315788718
"18";0,0565279732498468;0,0592195264030905
"19";0,0565276082356771;0,0592192481545841
"20";0,0565272791245404;0,0592189070757698
"21";0,0565270457548254;0,0592185570211972
"22";0,0565265849992341;0,0592182024787454
"23";0,0565262977749694;0,0592178299847771
"24";0,0565259327607996;0,0592174485150505
"25";0,0565256455365349;0,0592171074362362
"26";0,0565251548617494;0,0592167528937845
"27";0,0565248257506127;0,0592163938634536
"28";0,0565245265586703;0,0592159675149357
"29";0,0565242213828891;0,059215648875517
"30";0,0565238444010417;0,0592152988209444
"31";0,0565235452090993;0,0592149173512178
"32";0,0565232101141238;0,0592145717845244
"33";0,0565228510837929;0,0592141903147978
"34";0,0565225518918505;0,0592138088450712
"35";0,0565223005706189;0,0592135305965648
"36";0,0565218996534161;0,0592131895177505
"37";0,0565214568493413;0,0592128080480239
"38";0,0565212533988205;0,0592124445298139
"39";0,0565207627240349;0,0592120585722082
"40";0,0565204635320925;0,0592116726146025
"41";0,0565200745825674;0,0592113405115464
"42";0,0565197335037531;0,0592110128963695
"43";0,0565193505380668;0,0592105237175437
"44";0,0565190393784467;0,0592100928811466
"45";0,0565187162511489;0,0592097697538488
"46";0,0565183811561734;0,0592093837962431
"47";0,0565179144167433;0,0592089753992417
"48";0,0565176690793505;0,0592086343204274
"49";0,05651725619447;0,0592082663143382
"50";0,0565168433095895;0,0592078265021829
"51";0,0565164782954197;0,0592074225930607
"52";0,0565159457337623;0,0592070007324219
"53";0,0565155089135264;0,0592065968232996
"54";0,0565151199640012;0,059206246768727
