"";"pred";"obs"
"1";0,370681345462799;0,28845448060008
"2";0,652850329875946;0,863503655655028
"3";0,817072808742523;0,861647993204152
"4";0,15171205997467;0,167630236576344
"5";0,244086638092995;0,149485981501107
"6";0,390049248933792;0,304124519074148
"7";0,343003064393997;0,563711077480093
"8";0,695016622543335;0,23711448612583
"9";0,964345991611481;1
"10";0,598934412002563;0,542474051653395
"11";0,220637157559395;0,287835926449788
"12";0,189441919326782;0,147424134333467
"13";0,268431335687637;0,309072952276485
"14";0,578960478305817;0,756906157088012
"15";0,537082552909851;0,518144255075237
"16";0,931577026844025;1
"17";0,159345299005508;0,149485981501107
"18";0,501679360866547;0,36268097863514
"19";0,144714698195457;0,238557779143179
"20";0,583704590797424;0,639174683815737
"21";0,413482576608658;0,354227405247813
"22";0,719677567481995;0,866390241689725
"23";0,443840354681015;0,481649560207999
"24";0,0764024332165718;0,143712809431714
"25";0,244866281747818;0,282475123813922
"26";0,393070995807648;0,300000824738867
"27";0,207990974187851;0,212990874264436
"28";0,217806220054626;0,148661242634051
"29";0,583150446414948;0,4237116547973
"30";0,949766755104065;1
"31";0,187849208712578;0,18268172090012
"32";0,187850162386894;0,140826223397017
"33";0,276851922273636;1
"34";0,339044451713562;0,387010775213298
"35";0,398315817117691;0,304124519074148
"36";0,427393168210983;0,86968919715795
"37";0,969072580337524;1
"38";0,416925370693207;0,690720863006751
"39";0,489252954721451;0,435051814219323
"40";0,412318915128708;0,355258328831634
"41";0,970766067504883;1
"42";0,227668061852455;0,175259071096614
"43";0,0756049156188965;0,149485981501107
"44";0,146462514996529;0,155877707720793
"45";0,109078988432884;0,0670120947954854
"46";0,195093482732773;0,201032160692121
"47";0,304304569959641;0,283299862680979
"48";0,279914498329163;0,261238097987225
"49";0,362186759710312;1
"50";0,231960728764534;0,230310390472617
"51";0,301019906997681;0,285155525131855
"52";0,484179764986038;0,357732545432802
"53";0,457742184400558;0,343918169409611
"54";0,413425117731094;0,407216877456175
"55";0,317191481590271;0,432989967051682
"56";0,388129681348801;0,37340258390687
"57";0,737994194030762;0,690720863006751
"58";0,634289622306824;0,654638537573041
"59";0,144649907946587;0,116702611535623
"60";0,475015014410019;0,438556954404312
"61";0,185364544391632;0,173815778079266
"62";0,97028124332428;1
"63";0,373796582221985;0,411959125941749
"64";0,218260675668716;0,258145327235764
"65";0,138081416487694;0,113403656067398
"66";0,888794898986816;0,806802858544913
"67";0,164056554436684;0,176289994680434
"68";0,259728819131851;0,210929027096795
"69";0,968863606452942;1
"70";0,10834726691246;0,121032490587668
"71";0,306886374950409;0,396082902750917
"72";0,429081201553345;0,56969043426625
"73";0,958744764328003;1
"74";0,138949990272522;0,125362369639713
"75";0,442010074853897;0,707421825064639
"76";0,322636753320694;0,324742990750554
"77";0,414412617683411;0,419381775745255
"78";0,925695061683655;1
"79";0,390488654375076;0,37134073673923
"80";0,170107692480087;0,130929356992342
"81";0,424962013959885;0,390309730681523
"82";0,614193022251129;0,487010362843865
"83";0,383168399333954;0,295877130403586
"84";0,105351932346821;0,142681885847893
"85";0,296320676803589;0,292165805501833
"86";0,24989540874958;0,231135129339673
"87";0,434751510620117;0,339175920924037
"88";0,48284500837326;0,503711324901753
"89";0,573273897171021;0,663710665110659
"90";0,467622041702271;0,458556871930425
"91";0,851041913032532;1
"92";0,449032425880432;0,416495189710558
"93";0,454585552215576;0,364330456369252
"94";0,145491048693657;0,258351511952528
"95";0,437854498624802;0,799792578174935
"96";0,22320719063282;0,169692083743985
"97";0,652256011962891;0,513814376023192
"98";0,464056968688965;0,494639197364135
"99";0,665701329708099;0,637112836648096
"100";0,39274200797081;0,25897006610282
"101";0,127431735396385;0,171341561478097
"102";0,277053982019424;0,236495931975538
"103";0,288181215524673;0,327423392068486
"104";0,281988263130188;0,287011187582732
"105";0,96498441696167;1
"106";0,919006049633026;0,997523721551664
"107";0,192360088229179;0,0472183619861361
"108";0,377917021512985;0,549896701456901
"109";0,700178027153015;0,88494686619849
"110";0,299316257238388;0,364330456369252
"111";0,48331344127655;0,471752693803325
"112";0,527940034866333;0,470103216069212
"113";0,237571880221367;0,241444365177876
"114";0,377865791320801;0,378144832392444
"115";0,204986751079559;0,168867344876928
"116";0,600407004356384;0,696906404509672
"117";0,236109122633934;0,348248048461656
"118";0,280166119337082;0,156290077154321
"119";0,234572350978851;0,663504480393895
"120";0,100828729569912;0,0892800442060033
"121";0,192413657903671;0,1684549754434
"122";0,193125903606415;0,220619708784706
"123";0,533201456069946;0,283506047397743
"124";0,293017119169235;0,252578339883134
"125";0,421499103307724;0,397938565201793
"126";0,925203502178192;0,987214485713461
"127";0,923857152462006;0,820823419284869
"128";0,533963978290558;0,68206110490266
"129";0,162937715649605;0,199588867674772
"130";0,232869327068329;0,223093925385875
"131";0,487314403057098;0,319794557548216
"132";0,746650755405426;0,587628504624723
"133";0,157986119389534;0,432989967051682
"134";0,211105197668076;0,21216613539738
"135";0,305133581161499;0,230516575189381
"136";0,505096673965454;0,461237273248358
"137";0,422680556774139;0,252578339883134
"138";0,526138424873352;0,518968993942293
"139";0,159787312150002;0,155671523004029
"140";0,517821490764618;0,214021797848256
"141";0,957396388053894;0,909895216926941
"142";0,430851221084595;0,287011187582732
"143";0,493756383657455;0,470721770219504
"144";0,21228688955307;0,157114816021377
"145";0,1725854575634;0,171135376761333
"146";0,116445928812027;0,162475618657243
"147";0,569388031959534;0,529896783930788
"148";0,537107467651367;0,516700962057888
"149";0,537974655628204;0,390722100115051
"150";0,381061762571335;0,37237166032305
"151";0,232219070196152;0,15113545923522
"152";0,22046984732151;0,245980428946685
"153";0,587731778621674;0,596494447445578
"154";0,465126544237137;0,40288699840413
"155";0,30441614985466;0,421237438196131
"156";0,172252595424652;0,080826470818677
"157";0,22214075922966;0,231135129339673
"158";0,344342350959778;0,365567564669836
"159";0,294148445129395;0,250104123281966
"160";0,310843795537949;0,29711423870417
"161";0,559398770332336;0,496288675098247
"162";0,109481029212475;0,104743897963307
"163";0,559557020664215;0,589071797642072
"164";0,350209772586823;0,319176003397924
"165";0,159380957484245;0,14659939546641
"166";0,382695198059082;0,426804425548761
"167";0,458375573158264;0,493814458497078
"168";0,675132691860199;0,664947773411244
"169";0,500628411769867;0,472989802103909
"170";0,102945320308208;0,0989707258939138
"171";0,169640094041824;0,193197141455087
"172";0,610546767711639;0,626391231376365
"173";0,251480996608734;0,303093595490328
"174";0,512078046798706;0,798349285157587
"175";0,702308893203735;0,690720863006751
"176";0,367612183094025;0,410928202357928
"177";0,311865508556366;0,312578092461474
"178";0,387864828109741;0,175259071096614
"179";0,553713917732239;0,448453820808986
"180";0,374822556972504;0,364330456369252
"181";0,636952638626099;0,53608232543371
"182";0,648940861225128;0,667215805295648
"183";0,301796436309814;0,308042028692665
"184";0,217899262905121;0,233196976507313
"185";0,962076306343079;1
"186";0,593521177768707;0,661030263792727
"187";0,152433663606644;0,142063331697601
"188";0,125774577260017;0,0983521717436217
"189";0,624664664268494;0,571133727283599
"190";0,202092349529266;0,223093925385875
"191";0,394254624843597;0,493195904346786
"192";0,960321605205536;1
"193";0,155247360467911;0,164125096391355
"194";0,2349454164505;0,157733370171669
"195";0,702137649059296;0,804947196094037
"196";0,254956066608429;0,230722759906145
"197";0,601358830928802;0,709277487515515
"198";0,844420731067657;1
"199";0,311424523591995;0,690720863006751
"200";0,463274747133255;0,282681308530686
"201";0,192356318235397;0,256495849501652
"202";0,34546434879303;0,40948490934058
"203";0,142142504453659;0,186393045801873
"204";0,113570086658001;0,104950082680071
"205";0,100915655493736;0,0711357891307665
"206";0,248407304286957;0,296701869270642
"207";0,408890396356583;0,135259236044387
"208";0,393409192562103;0,44659815835811
"209";0,277737766504288;0,537731803167822
"210";0,28487354516983;0,318145079814104
"211";0,805302560329437;0,739380456163067
"212";0,835570871829987;0,77814318291471
"213";0,228559151291847;0,204331116160346
"214";0,196489006280899;0,245155690079629
"215";0,301681488752365;0,252784524599899
"216";0,201065048575401;0,16948589902722
"217";0,397958070039749;0,380619048993612
"218";0,712739109992981;0,999997938152832
"219";0,228695958852768;0,204743485593874
"220";0,478716552257538;0,410309648207636
"221";0,314628630876541;0,326186283767902
"222";0,348697334527969;0,369485074288353
"223";0,465287774801254;0,432165228184626
"224";0,28416496515274;0,337526443189925
"225";0,734921872615814;0,704329054313178
"226";0,319696396589279;0,314227570195587
"227";0,368096202611923;0,356495437132218
"228";0,174027070403099;0,153403491119624
"229";0,312161922454834;0,215258906148841
"230";0,897096514701843;1
"231";0,145685836672783;0,0903109677898235
"232";0,46595972776413;0,472165063236853
"233";0,776885986328125;1
"234";0,61172217130661;0,637937575515153
"235";0,262422859668732;0,199176498241244
"236";0,341072648763657;0,53814417260135
"237";0,203191250562668;0,211547581247088
"238";0,34147697687149;0,389897361247995
"239";0,179190576076508;0,114846949084746
"240";0,433896124362946;0,481031006057707
"241";0,122286565601826;0,0946408468418687
"242";0,95259428024292;0,9973175368349
"243";0,435555309057236;0,363093348068668
"244";0,949698686599731;0,819586310984285
"245";0,41300293803215;0,400412781802962
"246";0,476678282022476;0,404742660855007
"247";0,387997001409531;0,443711572323413
"248";0,426963597536087;0,43340233648521
"249";0,320679724216461;0,326186283767902
"250";0,382595479488373;0,565566739930969
"251";0,515212595462799;0,612989224786702
"252";0,502413034439087;0,514845299607012
"253";0,848509788513184;0,869483012441186
"254";0,215918689966202;0,190929109570682
"255";0,801495850086212;0,83257594814042
"256";0,271929740905762;0,262269021571045
"257";0,19610595703125;0,278351429478641
"258";0,54357635974884;0,435257998936087
"259";0,109834149479866;0,148661242634051
"260";0,117827102541924;0,117321165685915
"261";0,672143876552582;0,33216564055406
"262";0,620778858661652;0,551546179191014
"263";0,926423311233521;0,929276580302762
"264";0,696224689483643;0,711339334683156
"265";0,354081600904465;0,409691094057344
"266";0,313306599855423;0,336907889039633
"267";0,604386985301971;0,522474134127282
"268";0,40522363781929;0,510309235838203
"269";0,714424192905426;1
"270";0,165560647845268;0,160001402056074
"271";0,12680946290493;0,12268196832178
"272";0,26799875497818;0,256083480068123
"273";0,218022227287292;0,303093595490328
"274";0,151443153619766;0,126393293223533
"275";0,747420430183411;0,89154477713494
"276";0,112494796514511;0,0583523366913951
"277";0,53736287355423;0,573195574451239
"278";0,334182739257812;0,332578009987588
"279";0,83368968963623;1
"280";0,121446527540684;0,105981006263892
"281";0,461408108472824;0,357732545432802
