0,1,2,3,4,5,6,7,8,9,10,11,12
0.598854677173297,0.8386449889500397,0.5974417594503026,0.29298987379234687,0.8241018118362974,0.8650773364480654,0.7427774329084649,0.7294978651843173,0.545482374910076,0.018803200690980206,0.6753329610579764,0.6639360255642298,nube
0.3425048259559568,0.39234405959230007,0.5444977254668115,0.727778019772862,0.5293573114433785,0.5425765989686803,0.4589414950387673,0.6642410797819845,0.43553708607356845,0.004296542399831181,0.8579064869026704,0.08595019878837909,nube
0.06618995037167973,0.0,0.07988891849085875,0.40233294653045754,0.3101137048327933,0.3258538946368262,0.28948247987510534,0.8379335241199104,0.508650554339563,0.0020832464291585806,0.9315371948100334,0.01105259782972046,nube
0.4128294420955658,0.5750149205841218,0.7234411704416102,0.7761092871226823,0.7582434884778294,0.7199245482762898,0.547886468872698,0.43041398430648314,0.148357899785203,0.12051911850948505,0.33206190734594604,0.4876796048199225,nube
0.2855245611834395,0.2465474706686788,0.528652246810849,0.8004684142625007,0.4789632065728039,0.4021444732965294,0.2569988334647432,0.6548125906331242,0.21874006159895373,0.090499758304154,0.5543592201581479,0.07892854856535357,nube
0.42621372211008657,0.6162201146307097,0.4144243595995006,0.45922465953125996,0.6779905339534309,0.7631780737827053,0.7063457091309262,0.43371239964845276,0.21413969799165644,0.04960776567526385,0.44413907773501654,0.3272869129885013,nube
0.27232545816437675,0.33233109513336156,0.44269924572459474,0.7949967383368609,0.5327126652792651,0.5460131866449254,0.4617504416558806,0.5651704259965035,0.3474396978215875,0.0155740460375377,0.6776682472466039,0.0757427995473001,nube
0.4197932725898771,0.5519276328288114,0.6713980984164652,0.6486702871680396,0.6298428332821291,0.6767332165536128,0.5992510384917761,0.7339673826865434,0.4577353285816084,0.0044535833556217,0.8710989486232709,0.1648787462885223,nube
0.41257482277870283,0.5390402471542821,0.5722290047537403,0.4263043417400773,0.5209811425833767,0.6671796392108096,0.6914810747217183,0.2939668135693615,0.22567717182230526,0.07762730745920003,0.4286593660745959,0.1889343995739295,nube
0.2979852686576534,0.43539728531926586,0.6356205964459528,0.7201101003915142,0.5794813048027299,0.664449937430609,0.6277743292858129,0.6360394240235379,0.1560271566011391,0.0833028657520667,0.38771053479971523,0.4163578446175526,nube
0.3588664126724695,0.39128818838608403,0.7271601374854711,0.7202786239424398,0.46882520546976914,0.5195739875728755,0.4784063081645662,0.31464101697218505,0.20291855230553899,0.8868397225282613,0.24855770700805044,0.18399323826642228,nube
0.3166725687219842,0.5103651700808329,0.504375828137576,0.7284745297142458,0.680471758592019,0.750567897785844,0.6811702352425992,0.5175837608107888,0.14703391343833386,0.08072641257112853,0.340635935272293,0.42994603714798724,nube
0.20447990530897667,0.5268828201047164,0.36262042392834304,0.4903521718807342,0.7558789955555063,0.9219869559451673,0.9137084506781283,0.4261131235652763,0.2873458538053765,0.13836289711118255,0.358814853036257,0.824848839358228,nube
0.5526193352469926,0.36192633253089684,0.702967794339663,0.46624116397148385,0.2543078700230978,0.2223049787897412,0.159320068535145,0.5880280324735867,0.2477512640370614,0.046172494767346285,0.5539640391193869,0.0767180294254936,nube
0.6003858631521128,0.7788787714576404,0.7313096354606482,0.4047090385970034,0.7623399523775171,0.774888714733945,0.6426321425696688,0.8174980686297604,0.8493002515318956,0.009785614557696602,0.8131511654141462,0.3054417788429541,nube
0.3761371047394913,0.4655245707160101,0.6978942805561681,0.8139186741088992,0.6189094287230337,0.6064693707219073,0.48385776551552684,0.5686283522375852,0.31491317132570407,0.0108186495950061,0.7566727848215424,0.18002730683710855,nube
0.7673164082066408,0.7197957343214308,0.7045684327180439,0.2041315039455723,0.46737556217811693,0.4689231899349647,0.38875875672067145,0.4513334300208717,0.20619237853254357,0.4519270642910951,0.17176626270094236,0.21890644297982711,nube
0.33921329613909446,0.6512088287250622,0.6163491729423145,0.7654884788930664,0.8547044860122675,0.928831309845707,0.8266924960334087,0.40183571792628653,0.030790973423333808,0.10056264829941823,0.3156540179916966,0.7974123927834651,nube
0.29829659814494325,0.27834132594644423,0.5343575830403832,0.6434733613688686,0.3543739726879595,0.4323145429840224,0.43648629289211194,0.5916352415457962,0.15759008974535582,0.04731104169682754,0.5579218909119086,0.10714517968179736,nube
0.6493375278102189,0.36883987294996257,0.6611655556359421,0.3965915122599378,0.1443616615919355,0.10573935178730967,0.060159751155834426,0.5616780783951304,0.23232941664668355,0.05154623997330305,0.6523569121369454,0.08009882378005953,nube
0.44558560022831206,0.5657218141612423,0.5279551437077743,0.5711702198141766,0.6939827590668943,0.6632803902664354,0.5105884599626639,0.4979918425316684,0.25086522550285123,0.014266189327594795,0.676991220509241,0.08198426629385498,nube
0.43640832098259863,0.6375724626722655,0.6134825648477934,0.6070616127717434,0.7919816271279793,0.7813204658019046,0.6244087774318365,0.3974892284242335,0.09252428158647068,0.06539774302701351,0.47980855495816827,0.49034523187539897,nube
0.41943622719999607,0.7399600982790733,0.2939332312278323,0.2738634433210809,0.8666070340390676,0.954632643125207,0.8611379029229135,0.6031501327668375,0.3591736012258566,0.03330740521719501,0.5570973846703077,0.889018920178441,multinube
0.5584651560284146,0.8290269992345825,0.6038164436989488,0.2263568014861068,0.7025231666671706,0.903824085588031,0.9346657298530389,0.4071043847540886,0.3517347877625226,0.08637743321465291,0.5456163986825047,0.9752291794155034,multinube
0.24955268020856233,0.3353542590650123,0.4329633877175936,0.814449384416694,0.6335524539543286,0.5803214207520081,0.4221086880623652,0.6094387956796926,0.17987251635637602,0.22932150945803698,0.24591496208125532,0.1930953774049661,nube
0.5329968890801393,0.6860140243798365,0.7291927203737546,0.6470946739851354,0.7744094538253242,0.7261970224021943,0.5429206768984797,0.5516098456214721,0.20297977710770634,0.2085651118794122,0.2457519975437282,0.42441973876573214,nube
0.7009638486695542,0.9454663590065628,0.5882347094284753,0.243529739575087,0.9343656385803052,0.8888543368006192,0.6747215268171135,0.37816496260813837,0.17294050819987175,0.02923415542637847,0.5552030069771379,0.9989597560748461,nube
0.6774358936458942,0.7222919905489695,0.69695648628848,0.3327011605667423,0.648156116426198,0.5904104715763451,0.4255779213122606,0.6647029690564991,0.735280962317835,0.023489891715353456,0.6567978993279947,0.2000520125158208,nube
0.2947562372144883,0.2325502373204981,0.5988058999030862,0.7831223483776183,0.3747870668269804,0.36939260157129733,0.30279325797292506,0.5938835066588761,0.2182417597368694,0.06036507114691428,0.519666656988357,0.07444249410825246,nube
0.4380789690023891,0.4818982854024533,0.5121339940792624,0.507083006032829,0.5739881342192514,0.549442189728552,0.42643329262184126,0.5027086022762435,0.164739786087344,0.0790603061807885,0.3867203933734943,0.14322865854469788,multinube
0.5645956881469483,0.5367660624217776,0.7019461176769648,0.4757105017182289,0.5118516479298592,0.4645741733435136,0.3362345926178498,0.5547931954892033,0.3122388379532549,0.012771846482650655,0.7234966772154997,0.1352317795086892,nube
0.2533580773255511,0.5704238854569978,0.536576569258774,0.774115389243168,0.7980638847646988,0.9221659528280305,0.8716315492096582,0.6789605354809153,0.48462152017782406,0.022478940562452004,0.5990059300873044,0.6564592684907979,multinube
0.3006176818782529,0.3786737659242497,0.4854145728400824,0.7708518777094429,0.6016209401128761,0.5773072959408806,0.4487807206973665,0.4532198924856162,0.1376342056166953,0.04252374631015099,0.47439459085328606,0.10851050023301585,nube
0.41150715953102207,0.5862336803269694,0.7897538304351388,0.738584675060007,0.6552753847713181,0.7382102894066458,0.6842670340648125,0.6158956730555928,0.3728709500218539,0.03447048979601853,0.5599210767539333,0.292568753611609,multinube
0.3522480540058234,0.5487312320584522,0.6576088198541761,0.671323922104893,0.6269299732951629,0.7605469718308123,0.7529327503272326,0.2463661081837186,0.18976032190640432,0.35852204830481654,0.24497550395169612,0.40322475787231393,multinube
0.5481490352266875,0.7333848075032289,0.7705037439786404,0.47956736094729074,0.7005482312082937,0.7762304327097584,0.7071506039787935,0.507522171806033,0.3777272673159897,0.0173211266707072,0.7404369142457731,0.46518431848745656,nube
0.3680054992576808,0.47307399845182163,0.5304001911500478,0.6630735488373792,0.6043369851907796,0.628266028784703,0.5377093238081011,0.5694781304415705,0.3223672909895799,0.012896988494296227,0.6916193694017738,0.13308627548100005,nube
0.23739520063327585,0.36464363307036834,0.5868898045278305,0.9441368702425426,0.6117983041977234,0.6394707761034885,0.5503639079483498,0.7085530155249581,0.37149424231756284,0.05458400096187586,0.5191679106939384,0.25232429691767183,multinube
0.4631329020440838,0.6588199430340625,0.6874643145718828,0.7131444912895257,0.8569766795673038,0.7776426874590576,0.552468912618671,0.3334646375170932,0.07942982702292702,0.10694489089334222,0.2908982679410116,0.4634289061980028,multinube
0.28883113653637227,0.5195714005305763,0.5920460535498812,0.7615491301709747,0.7056260545277879,0.8006422648935486,0.7459560854584165,0.5882408051155243,0.08631931795570386,0.33550573322176885,0.13816081809244057,0.4704505564210283,nube
0.5298060493493678,0.7733675761748764,0.6507066556418944,0.5094386504276218,0.8138552230591946,0.8592644898775089,0.7426205466230432,0.7686329705026279,0.5785556729030931,0.008399237369858443,0.7983490940712744,0.41232689701085773,nube
0.41998597282742434,0.7331252087882724,0.8724279806292023,0.7204557607270833,0.8226223070565892,0.9438276047694167,0.8859109295661188,0.3612740441366124,0.080997862233991,0.057955473981503525,0.4225706407591923,0.7924712314759578,nube
0.14601243447330803,0.4886786851711603,0.5418107126260895,0.89584138399307,0.8116468246125618,0.9422507639253628,0.894105850462596,0.5743792819445841,0.05623838216861652,0.2285657498582951,0.14578835924953118,0.6600351081818766,nube
0.5973148112598465,0.831867159665773,0.7412975476777551,0.402935333439756,0.8225503676836015,0.8570952907966164,0.7299796047558499,0.8164672283980734,0.7143718420332077,0.011191621865008577,0.800435754421893,0.541967363025121,nube
0.3915484998174109,0.5831400905119251,0.6830403678291777,0.7492232169649764,0.7487040761441797,0.7598051968087223,0.629206769275367,0.4090504906065311,0.0556235831135193,0.13376208785950724,0.3029257139491216,0.4946362399307772,nube
0.08172055304561435,0.045023602865282834,0.3006919590484485,0.7227547249471299,0.3255629924654653,0.37192813740766373,0.35682762291666437,0.6794597916691107,0.3533700001870758,0.008637252568478446,0.8325397919140336,0.020414797416947624,nube
0.33979139779984474,0.5344985607803716,0.310192291712182,0.17240692354928855,0.7295098767674006,0.7558740924510838,0.6414275287480086,0.6437904094740291,0.4108405314993104,0.047713459146040735,0.4581364701293543,0.19120993489117064,nube
0.4628562932434427,0.6394770400411743,0.673537534194518,0.6840978828192836,0.7219182526405302,0.7494658536823751,0.6375312919782096,0.5714902717882983,0.20184711826761023,0.15119118018732045,0.2949337612263244,0.3750731429332512,multinube
0.5152215879938992,0.5716704710274341,0.6828744466048221,0.4996094902073684,0.5405024615443708,0.5807871158571847,0.51646828508095,0.45738408954628773,0.10482791578868601,0.1591094796300704,0.2696215647444814,0.28567713467813544,multinube
0.3678243725823497,0.27399498165097574,0.6254108791535737,0.6753389080526605,0.2471505961477251,0.3347733984212557,0.36880827810637257,0.5174679205885894,0.20948066061561543,0.015738448288130896,0.6812418169150821,0.025811065574861028,nube
0.37781816962895237,0.5755289762029246,0.544612232566934,0.708723765360285,0.6975770056967756,0.7665714292188914,0.6927634495735541,0.5556872802097644,0.14290804204783358,0.25409962776385947,0.18243101398003905,0.4417788184541784,multinube
0.34827252542944703,0.38072073735061046,0.5028296049856302,0.7176764464269233,0.547002781348194,0.5178674498843784,0.39676268559320965,0.4951646889965675,0.2875116709779132,0.010641978519741769,0.7459762886342237,0.04967167352375576,nube
0.400793485397603,0.6289830987966396,0.592819255558396,0.5366939620586776,0.7024322245290564,0.8153268322529046,0.7755789444754755,0.6903430494176819,0.5258785333938779,0.06086318542856232,0.482172470955611,0.2728691245589611,nube
0.4019959810717508,0.4927217363062211,0.7389368827617672,0.7736860919961692,0.6227276368469139,0.6127046802818477,0.4912355135832063,0.602696351319826,0.2937583014879328,0.09315718572792164,0.38010455547968003,0.26662765781240627,multinube
0.5398918565474269,0.48237378712357043,0.8988576582057102,0.5989299735913951,0.35961060538626377,0.41670010220857095,0.40313772568608247,0.672616426652063,0.29146662312902966,0.18296498232062366,0.4152000481046861,0.28990312762134285,nube
0.4228608525082897,0.3696772703286858,0.6647732865640427,0.6922224663530637,0.4072479447455623,0.4038123293762726,0.33207778821141304,0.6165385766988953,0.36195932972447137,0.005626482994182124,0.8529280939322668,0.08809570281606822,nube
0.3397838745577555,0.26605281505518685,0.4754721854655268,0.6914235555975681,0.4191355621395282,0.3598071688152297,0.24097869744816663,0.5335420640731154,0.15100077041209398,0.06945381646329046,0.5104305013101937,0.050646902336738894,nube
0.48529517293380786,0.6047715710972779,0.9154590513136408,0.7768052101786213,0.6894560174927755,0.6688497708547376,0.5251556925689276,0.4127758298536537,0.28497339272139144,0.035623759315105134,0.5452808686508186,0.4091411479928043,nube
0.8084674710726959,0.9966308756455909,0.569424506672696,0.06547309989016593,0.7806776676481769,0.8234423672315055,0.7115338703504053,0.4898925052896093,0.213712825065434,0.35062583274647463,0.09578516902588372,0.9343995845816081,nube
0.3166771983364921,0.4699624169301546,0.6235617368680484,0.7480859486138234,0.636721851826469,0.6909498133678735,0.617908228319567,0.5254323267260128,0.1571496113075407,0.10285937227785455,0.32684171658370914,0.3344385934358685,nube
0.2765260933317487,0.5220866768269593,0.43632018517001264,0.6882618409408993,0.8573608078916722,0.8204813346929742,0.6291358293928948,0.44610545344421687,0.02240827759325304,0.20536540240518042,0.13567909863245625,0.6313633702150264,nube
0.42790751725430937,0.7177230605773561,0.5100016862728056,0.43345089664655895,0.90927513775294,0.9107200148426433,0.7392686370421223,0.5678503006997064,0.08747068437424003,0.29209127024049353,0.1114125922497158,0.8780963525730621,nube
0.36982371090680805,0.5129688636303407,0.4112496121332547,0.5570268575583142,0.7356165667530984,0.6847456006998024,0.5073525098256471,0.5698719302388338,0.2151490568829433,0.12916127860783194,0.28442282584685125,0.4089461026562918,nube
0.4555736100197526,0.635335804317454,0.6281672205691843,0.7049105297324755,0.7661975234832098,0.7529009244400965,0.5992060189526959,0.7045942219918924,0.5354984804344239,0.008215204999791432,0.7922086431595335,0.27026851368086585,nube
0.32042472764240004,0.35495007726064315,0.44388389881353346,0.688703491304934,0.5163716029133408,0.5163437013129205,0.4248084964056294,0.4372122186564603,0.20005034039289316,0.05947926200565839,0.40656382045356776,0.07561276932295846,nube
0.541844899674912,0.4548157539853068,0.5548528318646668,0.40368105836062657,0.3380166222376412,0.3734799490339435,0.34710203746794105,0.6042994164436196,0.22034126024452508,0.050768396489153135,0.5063314592103414,0.162928288662556,multinube
0.37692526650705876,0.4232676181540876,0.5312293304826347,0.698414235528073,0.6132533768508404,0.5430885602752294,0.3755407461511533,0.48320768230081806,0.16731718018969488,0.07803217867334745,0.3572472657903265,0.1526558743093062,nube
0.26944247689514944,0.11722843566481407,0.31749298505964524,0.5826039298010601,0.3317334775595668,0.23241981747751364,0.09969509494799295,0.5682647234391414,0.263651855366609,0.014653884187202641,0.7072776761616438,0.007281711736919187,nube
0.4350362712472274,0.749172498059919,0.8336417999397985,0.7672512114937036,0.914316312771354,0.9477784291921298,0.80085809973737,0.5842230958650139,0.05909213822519506,0.3745426795603835,0.07824738355839056,0.9314738970774483,nube
0.17178508696116465,0.4797675230896223,0.33747760079513145,0.4867585470502155,0.6292333857898146,0.8953232523102767,0.9930369773595361,0.3356100942150192,0.19696529063923798,0.04238878923876851,0.5526517916946553,0.5358559265029078,nube
0.5163702671252016,0.773471929252409,0.5442735364324589,0.32381531065384345,0.7548175527205148,0.8770284096687785,0.8339092651181036,0.5470186060895669,0.3129055080212994,0.03747389807551217,0.5350968889132499,0.7995578968111543,multinube
0.2727895592417842,0.43851966253869035,0.5479774863270354,0.839420378541422,0.692907742828241,0.7020802315547309,0.5814574053463397,0.5571902755623608,0.4129808485417443,0.015269779185693572,0.727298286320098,0.20726870807535888,multinube
0.5681933385422108,0.5650391475650481,0.5950226508920011,0.31877124045539956,0.46969119084725786,0.5015741862677041,0.445160058107034,0.4797663768155144,0.10634152895337905,0.2710330595749589,0.15593762844131046,0.25785059529992693,multinube
0.5831794044976069,0.7622449442962445,0.7247498630069663,0.402146491505492,0.6800428379243731,0.7728985125359158,0.7217669487993486,0.5883018195688193,0.35521439735236743,0.01354478243693211,0.6965493249363252,0.45822768337660186,nube
0.27304186327733887,0.25575421529953324,0.5100435516642493,0.7357387788696561,0.3571619569164636,0.4320892800240527,0.4332789915486276,0.638271057919126,0.37844580839698166,0.0020366248954082704,0.8801296847348694,0.051687146261892886,cieloDespejado
0.3980875795354713,0.7469959841560784,0.48228289013669806,0.3357884368809976,0.7970988134292861,0.9929948523631478,1.0,0.5317698266583387,0.26300559356595354,0.07463862176931176,0.34631554419893773,1.0,nube
0.24045525825770753,0.36659961642227246,0.8025891271474513,0.9823668612544834,0.6490926835027275,0.6383459780978975,0.510857212994427,0.5618137453069082,0.21764056619336497,0.04466833686266524,0.5340668883741645,0.332943241595098,nube
0.5553616977826996,0.7744548043434597,0.795665941065098,0.49327357012399037,0.6833927623987951,0.827373471589144,0.81638302077936,0.21105209061509092,0.24268321096876347,0.20666835158525484,0.28679504877604534,0.5101098760402176,nube
