"","cieloDespejado","multinube","nube"
"1",1.61781574803399e-08,0.0195118673145771,0.980790615081787
"2",1.23619403602504e-09,1.22936953630415e-05,0.999982237815857
"3",6.73805178319498e-10,0.999540507793427,0.000543481088243425
"4",1.08463216186294e-09,5.00971680139628e-07,0.999999344348907
"5",6.31687546714943e-09,0.0863363742828369,0.893954038619995
"6",4.57407312026703e-09,0.504293978214264,0.522543013095856
"7",7.03156699533025e-10,5.75900012336206e-05,0.99993634223938
"8",1.73727254804135e-08,0.000809830438811332,0.999155938625336
"9",4.84213380502752e-09,0.00237634824588895,0.997304975986481
"10",1.8870291995654e-08,0.178576707839966,0.824325680732727
"11",1.5669405328822e-08,0.0105417314916849,0.989342212677002
"12",1.97842346949528e-08,0.00823032017797232,0.9915731549263
"13",1.12598186330359e-09,1.98006728169275e-05,0.999969899654388
"14",6.21531270894593e-09,0.134323790669441,0.85787695646286
"15",6.29945040575564e-10,8.30748758744448e-05,0.999921560287476
"16",2.30261765210571e-09,1.28084302559728e-05,0.999986469745636
"17",2.72957070279745e-08,2.27598934543494e-06,0.999997198581696
"18",1.02680965952118e-08,3.3059163739857e-10,1
"19",1.24293220160610e-09,0.152082398533821,0.80783998966217
"20",1.97351157638082e-09,5.5188927206018e-08,0.99999988079071
"21",1.30969283418381e-07,1.48988430481722e-08,1
"22",8.84227002728721e-09,6.94812207768791e-10,1
"23",1.3233723166195e-06,1.40096756418018e-09,1
"24",8.27444779361031e-08,0.704021871089935,0.286281555891037
"25",2.03371346430004e-08,0.00649500451982021,0.993099868297577
"26",1.60619884059798e-09,0.999992907047272,6.61856847727904e-06
"27",7.79063569211758e-09,0.00134170544333756,0.998345136642456
"28",4.04661300024145e-08,2.15741329157026e-06,0.999997794628143
"29",3.08367109624896e-09,0.372582256793976,0.618541777133942
"30",1.45650140837006e-08,6.11457862120801e-09,1
"31",1.99979126591643e-07,5.94845075974071e-11,1
"32",8.20715495564173e-09,0.00122626347001642,0.998455047607422
"33",7.86205933689388e-10,4.84389133248442e-08,0.999999940395355
"34",1.52930501595705e-09,0.999999523162842,5.71675968785712e-07
"35",1.20762955191367e-08,0.0104140276089311,0.990956902503967
"36",1.1255266718635e-09,0.850259482860565,0.16722284257412
"37",1.47205150824448e-06,4.03870927812022e-08,0.999999761581421
"38",6.41660613531769e-10,3.94259905078798e-06,0.999993979930878
"39",4.11740792571891e-08,3.43447368322813e-07,0.999999463558197
"40",5.1128501432629e-09,0.928590297698975,0.0603946968913078
"41",3.06766168023387e-09,0.617769479751587,0.366180837154388
"42",6.34619690131899e-09,0.0441076867282391,0.944040715694427
"43",7.45527461987194e-09,0.927961707115173,0.0828831121325493
"44",2.60843124877397e-09,0.995996534824371,0.0031788416672498
"45",1.77302028614434e-09,0.155339121818542,0.835091352462769
"46",5.83564272460535e-08,0.342271387577057,0.635341107845306
"47",1.99000297129714e-07,4.33841869096341e-08,0.999999940395355
"48",8.50196690826976e-10,0.0549118705093861,0.937099456787109
"49",1.00047100204392e-06,7.25506377197149e-10,1
"50",1.57172070913703e-08,8.50272022928644e-12,1
"51",8.29596746854122e-09,2.9411209578889e-11,1
"52",8.09724411965362e-08,4.10472893008773e-07,0.999998390674591
"53",9.06128683197949e-09,0.720711410045624,0.273575752973557
"54",2.94344868478902e-08,1.14835856948048e-05,0.999917387962341
"55",3.33429439614008e-09,0.99567186832428,0.00461691617965698
"56",1.01271557806371e-09,0.000635579694062471,0.999041974544525
"57",5.35608535301435e-09,0.746510863304138,0.215859279036522
"58",1.54547233250923e-05,1.82132396275847e-07,0.99970269203186
"59",1.782864744726e-09,5.23728413099889e-05,0.999933362007141
"60",1.07069260124604e-08,1.89509137271671e-07,0.999999761581421
"61",2.85697643320759e-09,0.00270473677664995,0.997121572494507
"62",8.52574544296658e-09,0.020837090909481,0.97927588224411
"63",5.9157689975109e-05,1.24574288662416e-08,0.969540774822235
"64",7.74700747996349e-10,0.998796880245209,0.00142093806061894
"65",1.38828006868152e-08,0.0168239772319794,0.980189740657806
"66",3.25266228173859e-07,0.000113578913442325,0.990014493465424
"67",1.5279944420854e-07,7.88240098192894e-11,1
"68",5.58347634793677e-09,0.0382615849375725,0.964440822601318
"69",1.98062743983485e-09,0.124546103179455,0.832850635051727
"70",0.99836927652359,8.75947647749342e-10,1.60915369633585e-05
"71",1.45191654254972e-08,0.00419307686388493,0.995303571224213
"72",2.72507119092325e-08,8.9002976892516e-05,0.99984884262085
"73",2.49099745275316e-08,0.12210051715374,0.889940619468689
"74",1.37701072766561e-09,0.973539471626282,0.0309510212391615
"75",3.1848804837864e-07,1.53020742743593e-08,1
"76",5.33866462149035e-09,0.861834645271301,0.14426377415657
"77",6.95418478358079e-09,3.02375838145963e-07,0.999999642372131
"78",1.55269208601538e-09,0.915465831756592,0.0632513388991356
"79",1.62555782168283e-08,0.704519331455231,0.303945422172546
"80",1.09411155690964e-08,2.9712002742599e-06,0.999996602535248
"81",2.16386943918678e-08,7.27655768972824e-10,1
"82",6.14641804119742e-09,0.00130682904273272,0.99871563911438
"83",5.50320722325637e-09,1.48024661972279e-10,1
"84",2.31157692986983e-09,0.999970018863678,3.53586801793426e-05
"85",1.81250625619356e-09,2.51603410106327e-06,0.999997138977051
"86",1.40202960352553e-08,0.0503039173781872,0.94514662027359
"87",0.996544063091278,4.04540469389758e-06,8.25478707611182e-09
"88",8.95110485732431e-10,3.04440646914372e-07,0.999999582767487
"89",2.44094833234954e-09,0.752033472061157,0.268244117498398
"90",8.62770150433789e-07,6.48433795547021e-09,1
"91",2.96828972068397e-07,4.42702271325965e-13,1
"92",2.32119967691347e-09,0.999998152256012,1.56696353315056e-06
"93",9.49147516138282e-09,0.868739604949951,0.11072776466608
"94",0.889373779296875,2.40017072883347e-07,0.00163216248620301
"95",1.77014225499761e-08,0.0096089169383049,0.990125834941864
"96",4.58163462724315e-09,0.167056500911713,0.840110659599304
"97",1.13521840816588e-08,0.193717196583748,0.804468393325806
"98",1.03916306670726e-08,2.22350266199101e-07,0.999999701976776
"99",8.44409875355723e-09,0.000685642939060926,0.999128758907318
"100",1.02779862398705e-09,3.50245983327113e-07,0.999999523162842
"101",4.29021218550929e-09,0.736281454563141,0.265163868665695
"102",1.37631559482543e-08,0.00828220136463642,0.991828680038452
"103",1.01246309114345e-08,0.999999344348907,8.7337741661031e-07
"104",6.09191319611568e-09,0.469070732593536,0.570564568042755
"105",1.14374021364938e-08,7.94785228208639e-05,0.999914824962616
"106",8.17327183710859e-09,0.963457226753235,0.0460421442985535
"107",0.999983668327332,9.21417324661888e-08,9.29965970897229e-09
"108",2.58808920960973e-08,2.64231880464649e-06,0.999997138977051
"109",3.20775828122066e-09,0.000827741052489728,0.999193429946899
"110",0.72336620092392,8.20708555693273e-06,2.57134075809518e-07
"111",1.63854778634231e-08,0.0141607392579317,0.985933840274811
"112",0.00894378591328859,5.14945921461455e-14,0.999999403953552
"113",2.71036393328927e-09,0.126255437731743,0.863239645957947
"114",1.39746951788311e-08,0.00605412386357784,0.993074238300323
"115",1.6252749146517e-09,0.0431870259344578,0.937279641628265
"116",0.999996960163116,1.7793060180793e-07,1.3800265374897e-09
"117",2.68268980363473e-08,8.26838209011527e-10,1
"118",0.999995827674866,3.76647157906973e-09,7.95202694803265e-08
"119",2.51078224877688e-09,1.53350086407045e-07,0.999999821186066
"120",2.0630503527741e-08,0.399499475955963,0.590493202209473
"121",9.18797695703688e-07,2.42290099095044e-08,0.99999862909317
"122",1.87774651294603e-06,1.41214213655871e-08,0.99999988079071
"123",4.91387641687879e-09,0.237042665481567,0.75353741645813
"124",1.60035877883047e-08,0.0564606599509716,0.940168797969818
"125",1.19872085591055e-08,0.000117975207103882,0.999820411205292
"126",1.14049001354033e-08,0.33909809589386,0.667726516723633
"127",7.89367771147909e-09,0.0010951713193208,0.99861067533493
"128",9.42092128752847e-08,2.04327332831156e-09,1
"129",6.42190087773997e-08,1.61406456776481e-12,1
"130",1.02743262786475e-08,1.1218797624224e-07,0.999999821186066
"131",2.19384377331266e-09,4.20928074618132e-08,0.999999940395355
"132",7.2340050616404e-10,7.20444541002507e-06,0.9999920129776
"133",1.87255210448711e-07,0.0273839551955462,0.970675528049469
"134",0.0196312293410301,6.98121898831672e-12,0.999935805797577
"135",2.44480179389939e-06,4.87831812279182e-07,0.999890863895416
"136",8.31087021424537e-09,0.889147818088531,0.118264012038708
"137",1.71101728341227e-08,0.217466607689857,0.721232414245605
"138",9.17922626797463e-09,5.44761402654359e-10,1
"139",2.94662094724174e-09,0.000895814911928028,0.999048829078674
"140",5.51797452175151e-09,0.00485054915770888,0.995457053184509
"141",8.59339543968218e-10,4.29871906817425e-05,0.999937772750854
"142",9.74685132604236e-09,1.67143809903791e-09,1
"143",2.12872137694831e-08,0.00428678281605244,0.994272232055664
"144",4.44173986480223e-09,0.186176732182503,0.814669370651245
"145",1.58644486436543e-09,0.904296815395355,0.108826324343681
