"","MSETrain","MSETest"
"1",0.451250211013737,0.437319963337989
"2",0.442351273887663,0.437160428009886
"3",0.442197551514579,0.437114609020382
"4",0.442084216717007,0.43708029805615
"5",0.441975987090497,0.437048629675498
"6",0.441868693412015,0.437017898985793
"7",0.441761172837041,0.436988105987037
"8",0.441653085020838,0.436958568722176
"9",0.44154411798073,0.436929201946578
"10",0.441433647751365,0.436899408947822
"11",0.441320965281206,0.436869189725908
"12",0.441206042208193,0.43683828854694
"13",0.441087772411928,0.436806492299341
"14",0.440965390116752,0.436772522313635
"15",0.44083821463319,0.43673680481298
"16",0.440705990702689,0.436698529973376
"17",0.440567130049808,0.436657143704718
"18",0.440420753450642,0.436612134539215
"19",0.440266236939838,0.436562436918973
"20",0.440101254828357,0.436507709865464
"21",0.439925012978479,0.436446887820793
"22",0.439734930442612,0.436378990471696
"23",0.439530269807156,0.436303122749542
"24",0.4393076559868,0.436217665006329
"25",0.43906507527518,0.436121679551109
"26",0.438799266035229,0.436013333624302
"27",0.438507108440186,0.435891050200223
"28",0.438184603439388,0.435753337497818
"29",0.437827978878659,0.435598064401296
"30",0.437431959414571,0.435423057172551
"31",0.43699280125501,0.435227804343794
"32",0.43650432147058,0.435009663331442
"33",0.435961811959079,0.434767866933812
"34",0.435360536256244,0.434502202039324
"35",0.434696750569964,0.434212924381874
"36",0.433967987400892,0.433901014274725
"37",0.433172998818323,0.433568943812194
"38",0.432314167235421,0.433218801487757
"39",0.431395917133771,0.432853144640363
"40",0.430423779115358,0.43247188802538
"41",0.429406517057171,0.432071493990594
"42",0.428349236130271,0.431643182338949
"43",0.427255509954403,0.431171438547486
"44",0.426123580081755,0.430635292436824
"45",0.4249450797042,0.430008105059576
"46",0.423705771066885,0.429261873554251
"47",0.422387587536666,0.428368936037884
"48",0.420972717738949,0.427306361704565
"49",0.419447916591034,0.426058636031337
"50",0.417809979179978,0.424618513224511
"51",0.416069030761719,0.422989786670195
"52",0.414251362967225,0.421186777466502
"53",0.412395519838014,0.419236636028609
"54",0.410547788258379,0.417178532264752
"55",0.408752384682127,0.415059350722329
"56",0.407046718668317,0.412927936575266
"57",0.405456514606689,0.410827167873276
"58",0.403993230770069,0.408790375267327
"59",0.402659363019865,0.406840404318698
"60",0.401449550926464,0.404989615498974
"61",0.400352506389405,0.403242654640581
"62",0.399355806825773,0.401598115207097
"63",0.398445781721945,0.400051436610728
"64",0.397609100909038,0.398595500924734
"65",0.396833455252382,0.397222380398372
"66",0.396108067168622,0.395923891547006
"67",0.395422584505329,0.394691296795893
"68",0.394769236057664,0.393517478218292
"69",0.39413948484513,0.392394252329565
"70",0.393526750869467,0.391315097915394
"71",0.392925900597555,0.390273451139141
"72",0.392330949634424,0.389263430121225
"73",0.391737501860551,0.388279195604378
"74",0.391140679001365,0.387315760777649
"75",0.390537304505983,0.3863684371863
"76",0.389923180789309,0.385432664242537
"77",0.38929586871406,0.384504222337094
"78",0.388651879746675,0.383579190216917
"79",0.387988519491316,0.382654030229792
"80",0.387303660793375,0.381725716191297
"81",0.386595034687936,0.380790923560798
"82",0.385861563416662,0.379848032690293
"83",0.38510160197999,0.378894187884624
"84",0.384315093653796,0.377928877675999
"85",0.383502435506941,0.376951377485051
"86",0.382663939522102,0.375962326646517
"87",0.381802186646869,0.374963387430713
"88",0.380919445846161,0.373957031931957
"89",0.380021332808144,0.372947096158672
"90",0.379111024083701,0.371938311187915
"91",0.378195014584907,0.37093621792074
"92",0.377279231982603,0.369946527747469
"93",0.376369859206189,0.368975378281577
"94",0.375473589702167,0.368028694024965
"95",0.374595557003659,0.36711158965553
"96",0.373741320074713,0.366228412649485
"97",0.372914565983315,0.365382487547464
"98",0.372119180331886,0.364575988087574
"99",0.371356666309683,0.363810278183921
"100",0.370628385295655,0.363085997171242
"101",0.369935017979278,0.362402207358589
"102",0.369275486602216,0.361758013677331
"103",0.3686496209921,0.36115154074557
