"","MSETrain","MSETest"
"1",0.451689652793913,0.438986154907909
"2",0.445239410967632,0.438079237271954
"3",0.443906167182781,0.437720613106669
"4",0.44296800691399,0.437578425061103
"5",0.442288990800709,0.437461853027344
"6",0.441831794370063,0.437352612031905
"7",0.441525711002846,0.437263829748058
"8",0.441311804335357,0.437196273377488
"9",0.441156153342095,0.437145254465455
"10",0.441038961304165,0.437107150115114
"11",0.440947777276589,0.437078380051938
"12",0.44087525548545,0.43705634431466
"13",0.440816631104423,0.437039338010649
"14",0.440769039565303,0.437025911981167
"15",0.440728935610406,0.437015469513792
"16",0.440695326567582,0.437007072917576
"17",0.4406660285581,0.437000125480098
"18",0.440641410288758,0.436994371467462
"19",0.440619599863499,0.436989384656512
"20",0.440600880902939,0.436985804381983
"21",0.440583892028128,0.43698196837356
"22",0.440568973583803,0.436979027433768
"23",0.440555416518428,0.436976086493977
"24",0.440543419366432,0.436973657021975
"25",0.440531989455666,0.436971184927658
"26",0.440521864199727,0.436968968567235
"27",0.440512731615939,0.436967050563024
"28",0.440503513945966,0.436964876824917
"29",0.440495487482574,0.436962873576074
"30",0.440487773001859,0.436960827704914
"31",0.440480313779696,0.436958696589124
"32",0.44047316654021,0.43695669334028
"33",0.440466274559276,0.436954434357542
"34",0.440459496026589,0.436952260619435
"35",0.440453057838638,0.436950044259013
"36",0.44044664801275,0.436947401675432
"37",0.440440379997168,0.436945100070378
"38",0.440433913447157,0.436942542731429
"39",0.440427702155698,0.436939431302374
"40",0.440421263967748,0.436936362495635
"41",0.440414712331552,0.436933080577318
"42",0.44040804724711,0.436929670792052
"43",0.440401098542054,0.43692592002826
"44",0.44039400802669,0.436921913530574
"45",0.440386747338958,0.436917523432044
"46",0.440379061220304,0.436912920221936
"47",0.440371063118974,0.436907720299406
"48",0.440362270879923,0.436902222020666
"49",0.440353195020257,0.436896127029504
"50",0.440343608643486,0.436889350081289
"51",0.440333143042809,0.436882274776864
"52",0.440321542959674,0.436874048669911
"53",0.440309063652634,0.43686488487201
"54",0.440296017104365,0.436855039117057
"55",0.440280616504995,0.436843957314944
"56",0.440264535216151,0.436831596843357
"57",0.440245986427959,0.436817488856822
"58",0.44022570755402,0.436801548110706
"59",0.440202479025688,0.436783433626484
"60",0.440176471015335,0.436762932292576
"61",0.440146719212869,0.43673863757256
"62",0.440112401118509,0.436710890444963
"63",0.440072750956596,0.436678284373363
"64",0.44002623717581,0.436639412821338
"65",0.439970675897421,0.436593039741729
"66",0.439904563932171,0.436537076641061
"67",0.439824384384439,0.436468198978701
"68",0.439725429152024,0.436382655990856
"69",0.439601940736452,0.436274693664892
"70",0.439444446209195,0.436135787537644
"71",0.439239275056633,0.435952895180473
"72",0.438965524439475,0.435707134907472
"73",0.438590095832002,0.435367349805779
"74",0.438057739938502,0.434884481589887
"75",0.437276989110784,0.434178869151536
"76",0.436088420201411,0.43312920937991
"77",0.434239866121994,0.431588327418493
"78",0.431419117300041,0.429505460089145
"79",0.427575462369671,0.427132249544453
"80",0.423290975918114,0.424639355536946
"81",0.41906718427807,0.421547575369894
"82",0.414869911165486,0.417602325950921
"83",0.410963519355178,0.41311619934423
"84",0.407764874426406,0.408535323329478
"85",0.405300920337549,0.404163339284545
"86",0.403320170689693,0.400062092189682
"87",0.401531318749637,0.39613772770546
"88",0.399676326482269,0.392293109574131
"89",0.397533544377323,0.38849763497294
"90",0.394966607643326,0.384651993906032
"91",0.39204888893326,0.380537022425476
"92",0.389084741528593,0.376165635092964
"93",0.386457138345144,0.371885203782407
"94",0.384332507959529,0.368113853411968
"95",0.382610136691522,0.365172956242908
"96",0.381156921386719,0.36304912886806
"97",0.379900964219331,0.361507692816537
"98",0.378814186748519,0.360336602067148
"99",0.377875601048806,0.359403642196229
"100",0.377043968682839,0.358635204464364
"101",0.376284773021826,0.357995059903108
"102",0.37557603346814,0.357472275888454
"103",0.374915225798313,0.357065722929033
"104",0.374406835846741,0.356768837188209
"105",0.374245994596233,0.356608513347263
"106",0.374303229236248,0.356611518220529
"107",0.374252716404798,0.356714493735543
"108",0.374067597229685,0.356991538788353
"109",0.374142983589031,0.357427586390319
"110",0.374445890405364,0.358003754855534
"111",0.374408906277228,0.358432322241075
"112",0.374393193695182,0.358382965599358
"113",0.374056053870673,0.358288642414455
"114",0.372639085280408,0.358203909250611
"115",0.374659711986669,0.357413989871574
"116",0.373902076239036,0.356146039909491
"117",0.373064714736655,0.354900232240474
"118",0.370796288699466,0.354116812764599
"119",0.371029963723789,0.35364187229945
"120",0.371212643761617,0.352199213464833
"121",0.371312222959384,0.349988948033509
"122",0.370825898691624,0.348813893408749
"123",0.370589245650848,0.348152011466426
"124",0.370378543896303,0.347699639517502
"125",0.370128191979844,0.347332171221685
"126",0.369866920669726,0.346998779467364
