"","cieloDespejado","multinube","nube"
"1",4.55368081020424e-06,0.854850471019745,0.157338052988052
"2",0.000152309017721564,0.000216576881939545,0.999529302120209
"3",1.1516509403009e-05,0.986805021762848,0.0146564282476902
"4",5.0810158427339e-05,0.71192741394043,0.277678281068802
"5",0.000328380701830611,0.00683739548549056,0.988824367523193
"6",0.000169035920407623,0.0777826011180878,0.917396724224091
"7",2.80123026641377e-06,0.991206228733063,0.0110522489994764
"8",0.000154206994920969,0.0127283334732056,0.984973669052124
"9",0.000113908317871392,0.00247814785689116,0.996933281421661
"10",8.47407063702121e-05,0.359244167804718,0.647766292095184
"11",0.000105894563603215,0.066783107817173,0.925172924995422
"12",2.42250425799284e-05,0.000312656367896125,0.999506950378418
"13",0.000635203963611275,0.0118918204680085,0.971179604530334
"14",0.000189017024240457,0.000275215337751433,0.99935519695282
"15",7.45483976061223e-06,0.97782963514328,0.0253218486905098
"16",0.188079878687859,0.000215618580114096,0.722595572471619
"17",5.11663120050798e-06,0.826810240745544,0.18417052924633
"18",0.0014458327786997,0.00837794132530689,0.962365388870239
"19",0.000194273350643925,0.00436130119487643,0.993777692317963
"20",7.36012370907702e-05,0.350031435489655,0.646710574626923
"21",2.2369016733137e-05,0.000521938665769994,0.99921441078186
"22",1.88358285413415e-06,0.999725520610809,0.000467751000542194
"23",5.69409203308169e-05,0.00815130490809679,0.990316569805145
"24",0.000225360476179048,0.00102879339829087,0.998321235179901
"25",3.42356652254239e-05,3.8699134165654e-05,0.999922692775726
"26",0.00426527671515942,0.0012134249554947,0.982814013957977
"27",0.000116005809104536,0.191457599401474,0.806822001934052
"28",1.76842640939867e-05,0.00103627622593194,0.998610734939575
"29",0.000208561876206659,0.000408797699492425,0.999085426330566
"30",4.71403218398336e-05,0.00295650400221348,0.996419370174408
"31",0.00549269327893853,0.00141299818642437,0.976261556148529
"32",0.000144568330142647,0.00399303482845426,0.995007991790771
"33",0.00472373748198152,0.0019147559069097,0.971784889698029
"34",0.000148115868796594,0.000199227957637049,0.99954891204834
"35",1.75235363713e-05,0.0235251765698195,0.975476026535034
"36",0.000106202387541998,0.0759026035666466,0.920463800430298
"37",0.000988988787867129,0.00757479621097445,0.974541485309601
"38",0.000152776643517427,0.0812647417187691,0.912121772766113
"39",2.85863116005203e-05,6.59860379528254e-05,0.999880433082581
"40",0.000124732672702521,0.506163537502289,0.469215303659439
"41",1.76581252162578e-05,0.00165182934142649,0.997753739356995
"42",9.18242076295428e-05,0.230668306350708,0.770964562892914
"43",2.35575544138555e-06,0.998051047325134,0.00266436580568552
"44",0.000134946312755346,0.00841681659221649,0.989255130290985
"45",6.07094407314435e-05,0.654123783111572,0.342230796813965
"46",0.0164490174502134,0.00196460238657892,0.906545639038086
"47",2.06831805371621e-06,0.999471783638,0.000840181368403137
"48",2.61441300608567e-06,0.999530851840973,0.000719865260180086
"49",2.05799210561963e-06,0.999191880226135,0.00122104992624372
"50",1.99057703866856e-05,0.919506430625916,0.079906240105629
"51",0.000323043874232098,0.0181409996002913,0.97148859500885
"52",1.36980661409325e-05,0.779108464717865,0.225654765963554
"53",0.000146820661029778,0.00029821225325577,0.999367952346802
"54",4.44311044702772e-05,0.77265864610672,0.21971732378006
"55",0.000465574383269995,0.0119959404692054,0.977659821510315
"56",7.63606876716949e-05,0.552248537540436,0.44953978061676
"57",9.47980297496542e-05,0.442245423793793,0.566236972808838
"58",0.000434981571743265,0.00500321481376886,0.989655494689941
"59",6.91495952196419e-05,0.0807587206363678,0.900176286697388
"60",0.819710254669189,4.73495092592202e-05,0.186699569225311
"61",0.00204464071430266,0.000147893733810633,0.998368382453918
"62",8.98265625437489e-06,0.992274940013885,0.00887428224086761
"63",4.45836922153831e-05,0.00703087775036693,0.990805447101593
